gene	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	subtype
H2-T23	2.822513808068208e-134	0.8927459526392721	0.992	0.788	5.8863525467262484e-130	4.684367835079837e-77	0.9271533346958413	0.998	0.726	9.769249120059001e-73	2.1389395809282505e-66	0.9474634741242518	0.994	0.732	4.460758496025866e-62	2.1389395809282505e-66	8.467541424204831e-134	CD34+ SC
Samhd1	3.8770003429766206e-144	1.2909341762626925	0.996	0.436	8.0854842152777425e-140	3.3868215366552753e-84	1.3759134427246935	0.989	0.363	7.063216314694576e-80	2.4196648558580294e-66	1.3092383059983979	0.974	0.291	5.04621105689192e-62	2.4196648558580294e-66	1.1631001028930018e-143	CD34+ SC
Gbp8	2.541299770082447e-66	0.3351370695849763	0.309	0.033	5.2998806705069436e-62	4.865398805160934e-69	0.37234545478387204	0.338	0.04	1.0146789208163129e-64	2.270863281964016e-93	0.35976298912259236	0.29	0.024	4.7358853745359554e-89	2.541299770082447e-66	6.8125898458920885e-93	PvC
Ifit1	4.803763161699611e-136	1.4391830038173723	0.983	0.204	1.001824807372454e-131	8.422526228497778e-84	1.6799006768640419	0.981	0.101	1.7565178449532116e-79	2.8330821977928905e-66	1.6429748727129279	0.957	0.047	5.908392923497073e-62	2.8330821977928905e-66	1.441128948509873e-135	CD34+ SC
Oasl2	3.8048398983880476e-141	1.2407183308890346	0.984	0.291	7.934993608088273e-137	1.6738208215531703e-85	1.3933357816017338	0.992	0.184	3.4907533233491364e-81	4.239315766136083e-66	1.3432405426678806	0.963	0.142	8.841093030276801e-62	4.239315766136083e-66	1.1414519695164243e-140	CD34+ SC
Gbp6	5.68889430134694e-145	1.3780094417626598	0.977	0.171	1.1864189065459042e-140	5.853445423805591e-84	1.402435357580051	0.981	0.078	1.2207360431346561e-79	4.810892604572346e-66	1.4997847760942467	0.957	0.094	1.0033116526835628e-61	4.810892604572346e-66	1.7066682904040824e-144	CD34+ SC
Abl2	1.9652473636055593e-68	0.3662504688275176	0.47	0.148	4.098523376799394e-64	8.471040271236382e-66	0.36909340676469155	0.467	0.148	1.7666354485663475e-61	2.235422867500831e-85	0.38729020757459565	0.408	0.13	4.661974390172983e-81	8.471040271236382e-66	6.706268602502486e-85	PvC
Gls	7.795114309018979e-92	0.35522505819828754	0.723	0.484	1.625671089145908e-87	8.611910230092736e-66	0.3049978892571753	0.697	0.53	1.79601387848584e-61	1.3856359744991088e-152	0.394812634148347	0.751	0.484	2.8897438248178914e-148	8.611910230092736e-66	4.156907923497242e-152	BEC
Noct	5.308547766804582e-81	0.40005023102887544	0.459	0.112	1.1070976367670956e-76	1.718121331656641e-65	0.37754644847100716	0.415	0.103	3.583142037169925e-61	2.7746832347561805e-80	0.3747765527799938	0.388	0.116	5.786601886084015e-76	1.718121331656641e-65	1.5925643300413813e-80	PvC
Dync1h1	1.0814483434456841e-75	0.3183629833005168	0.725	0.511	2.255360520255974e-71	1.8935116532039744e-65	0.29322132765071374	0.704	0.535	3.948918552756889e-61	4.8325007880466833e-144	0.37524414053416955	0.772	0.519	1.0078180393471358e-139	1.8935116532039744e-65	1.449750236413991e-143	BEC
St3gal4	5.450873188442354e-117	0.4061959531403081	0.625	0.33	1.1367796034496529e-112	2.2233615431783573e-65	0.29435742149733324	0.582	0.368	4.636820498298464e-61	1.3810966813188487e-118	0.33457788188359766	0.602	0.34	2.880277128890459e-114	2.2233615431783573e-65	4.143290043956516e-118	BEC
Serpina3g	4.782494888553138e-79	0.5159725912195272	0.679	0.348	9.973893090077568e-75	1.6571276359408211e-93	0.6033614385351653	0.684	0.32	3.455939684754582e-89	2.7802617587542398e-65	0.41466823057358915	0.596	0.348	5.7982358978819674e-61	2.7802617587542398e-65	4.971382907822387e-93	PvC
Igtp	6.612237389587076e-145	1.3521294286251795	0.979	0.176	1.3789821075983847e-140	3.8631023895782444e-81	1.3377969195966566	0.973	0.145	8.056500033465428e-77	3.3444258967944446e-65	1.4255134671123044	0.952	0.071	6.974800207764814e-61	3.3444258967944446e-65	1.9836712168760715e-144	CD34+ SC
Lgals3bp	2.2592897750554592e-143	0.9979371257056247	1	0.742	4.7117488258781604e-139	9.206833012955409e-83	1.198565128958422	0.989	0.525	1.9200850248518506e-78	4.193822868724242e-65	1.232199308605718	0.974	0.504	8.746217592724406e-61	4.193822868724242e-65	6.77786932516626e-143	CD34+ SC
Eef1e1	7.648698198524212e-85	0.3886798023473612	0.522	0.161	1.5951360093022244e-80	1.0762239376496331e-66	0.34219402914957386	0.472	0.154	2.24446502196831e-62	4.455922756876984e-65	0.3214658936178329	0.388	0.15	9.292826909466949e-61	4.455922756876984e-65	2.2946094595572654e-84	PvC
C1ra	6.912071203539233e-108	0.4190715788234274	0.534	0.231	1.4415124494981068e-103	4.704004895119662e-65	0.31041425634219405	0.497	0.26	9.810202208772054e-61	1.9068064826119324e-237	0.5476433132220747	0.601	0.204	3.976644919487185e-233	4.704004895119662e-65	5.720419447835809e-237	BEC
C4b	5.9795970194834086e-65	0.39583068023056384	0.527	0.192	1.2470449584132648e-60	2.5952595628586385e-78	0.4767091554617042	0.514	0.152	5.412413818341691e-74	3.0150565060440905e-141	0.6091967786197516	0.589	0.195	6.287900343354951e-137	5.9795970194834086e-65	9.045169518132304e-141	PvC
Plscr2	7.493807247580415e-65	0.3415638515083118	0.335	0.052	1.5628335014828956e-60	1.6332291055347568e-86	0.44628872943034503	0.383	0.038	3.4060992995927355e-82	1.172858748271348e-74	0.3062992524333365	0.26	0.032	2.4459969195198965e-70	7.493807247580415e-65	4.8996873166042985e-86	PvC
Snhg12	5.047671678340848e-81	0.46950928468462855	0.638	0.315	1.0526919285179839e-76	1.2316643650184682e-64	0.42891517338810004	0.619	0.322	2.5686360332460155e-60	2.390628043491345e-66	0.3762143878653601	0.547	0.317	4.9856547847012e-62	1.2316643650184682e-64	1.5143015035022338e-80	PvC
H2-M3	1.9686363367904357e-88	0.281788459825952	0.55	0.275	4.1055910803764536e-84	1.675971122791778e-64	0.25394458426034694	0.54	0.308	3.495237776582253e-60	3.293478151677958e-104	0.25723998926591946	0.523	0.258	6.868548685324382e-100	1.675971122791778e-64	9.880434455033766e-104	BEC
Tmem140	2.0748460172244222e-64	0.2634991168073842	0.598	0.343	4.3270913689215325e-60	8.117243195184426e-71	0.30218011001496825	0.587	0.348	1.692851068355712e-66	5.251751958145071e-126	0.3419802434496438	0.602	0.315	1.0952528708711546e-121	2.0748460172244222e-64	1.575525587443548e-125	BEC
Zup1	2.450651988758101e-68	0.3887466458342276	0.521	0.192	5.11083472255502e-64	3.684788582152138e-77	0.4397137165992089	0.511	0.163	7.684626588078283e-73	3.546884273379388e-64	0.3546428611326566	0.414	0.174	7.397027152132714e-60	3.546884273379388e-64	1.1054365746456454e-76	PvC
Tars	1.2970026298776237e-82	0.2697283805525988	0.525	0.259	2.7048989846097843e-78	3.917078975407234e-64	0.25839851768176525	0.499	0.267	8.169068203211787e-60	1.1923455915272084e-101	0.2681140566078316	0.501	0.247	2.486636731129993e-97	3.917078975407234e-64	3.577036774581644e-101	BEC
Xdh	9.369997328490018e-138	1.021469321293044	0.994	0.681	1.954112942856593e-133	2.576809667382184e-85	1.1267116433233277	1	0.648	5.373936561325545e-81	7.059743328728413e-64	1.2296127931205882	0.971	0.457	1.4723094712063107e-59	7.059743328728413e-64	2.81099919854699e-137	CD34+ SC
Slc7a1	7.505402858010638e-106	0.5143754287103642	0.518	0.116	1.5652517660381186e-101	1.0184595580036578e-63	0.41418296471842375	0.441	0.14	2.123997408216628e-59	1.6702416038934675e-98	0.4541615453205864	0.425	0.12	3.483288864919826e-94	1.0184595580036578e-63	2.2516208574031885e-105	PvC
Ccl2	4.517281040224044e-121	1.5954890867400864	0.983	0.372	9.420789609387244e-117	1.5646381673458725e-75	1.633104746606001	0.994	0.341	3.2630528979998174e-71	1.0333326081378925e-63	1.8796373526422512	0.974	0.228	2.1550151542715746e-59	1.0333326081378925e-63	1.3551843120672043e-120	CD34+ SC
Vcam1	6.058505289152267e-148	0.48574040930886103	0.598	0.227	1.2635012780527052e-143	1.1368579695955209e-63	0.30785105312460426	0.518	0.276	2.370917295591459e-59	1.6697658044256315e-223	0.5346220664636021	0.634	0.241	3.4822965851296546e-219	1.1368579695955209e-63	5.009297413277057e-223	BEC
Casp8	7.754187955288781e-80	0.4484473707882039	0.558	0.217	1.6171358980754751e-75	1.2602000332059567e-76	0.4535057208842384	0.55	0.216	2.628147169251023e-72	1.188973753088573e-63	0.3736161940263439	0.452	0.224	2.479604762066219e-59	1.188973753088573e-63	2.3262563865866223e-79	PvC
Lamp2	1.8421568556026115e-86	0.3272486244607472	0.759	0.549	3.841818122359246e-82	1.3207099479858363e-63	0.2734387784208204	0.738	0.586	2.7543405965244616e-59	4.6634305854329515e-123	0.3303392283318408	0.766	0.535	9.72558448592042e-119	1.3207099479858363e-63	1.399029175629864e-122	BEC
Ifi205	4.073968000330189e-127	1.2166614508558435	0.986	0.454	8.496260264688609e-123	1.2173946416683325e-81	1.5186701403233729	0.989	0.296	2.5388765251993075e-77	1.7834460909426014e-63	1.5155542989165023	0.953	0.15	3.7193768226607954e-59	1.7834460909426014e-63	1.2221904000990403e-126	CD34+ SC
Ms4a4d	3.645503281435232e-140	0.8806376272890051	0.998	0.849	7.602697093433176e-136	6.968597240794109e-83	0.9682974404619024	0.996	0.788	1.4533009545676113e-78	2.2469269589691413e-63	1.0236105249136878	0.975	0.591	4.685966172930144e-59	2.2469269589691413e-63	1.0936509844305527e-139	CD34+ SC
Psme1	3.114792117993058e-141	0.9803498614855256	0.994	0.796	6.495898962074523e-137	7.40554436236277e-80	0.9659348932281376	0.985	0.721	1.5444262767707554e-75	2.782255771076006e-63	1.0149408144545937	0.968	0.669	5.8023944105790105e-59	2.782255771076006e-63	9.344376353979173e-141	CD34+ SC
Gbp4	4.955199014361027e-146	1.447136369121976	0.957	0.036	1.0334067544449922e-141	3.4459017472445376e-84	1.4880879153262643	0.977	0.034	7.186428093878483e-80	2.832346899332935e-63	1.5058505915671863	0.941	0.016	5.906859458558837e-59	2.832346899332935e-63	1.4865597043082747e-145	CD34+ SC
Trim56	3.3472813521755833e-63	0.2715202925110992	0.578	0.34	6.980755259962179e-59	3.3189684697137834e-63	0.28831394439802405	0.564	0.342	6.921708743588095e-59	1.6291949810111315e-135	0.3584419338547734	0.604	0.31	3.397686132898715e-131	3.3472813521755833e-63	4.887584943033427e-135	BEC
Avpr1a	8.3388596593811408e-71	0.37465019788092846	0.43	0.107	1.739069181963937e-66	6.332112958321158e-63	0.37813223596712064	0.399	0.1	1.3205621574578774e-58	1.4720286380698472e-66	0.3154891630918532	0.306	0.076	3.069915724694666e-62	6.332112958321158e-63	2.5016578978143654e-70	PvC
Atp10a	1.5394210068746285e-77	0.33990322675514506	0.381	0.057	3.210462509837038e-73	4.487723570952585e-67	0.3154092660016567	0.362	0.059	9.359147507221616e-63	8.203089172289808e-63	0.2801866024687667	0.286	0.068	1.7107542468810394e-58	8.203089172289808e-63	4.618263020623934e-77	PvC
Ninj1	6.218550559964955e-140	0.43533902380345	0.565	0.238	1.2968787192806913e-135	1.6441197223426076e-62	0.2901692249632484	0.505	0.293	3.428811680945508e-58	1.0357481653328634e-133	0.3474549876515162	0.546	0.262	2.1600527988016867e-129	1.6441197223426076e-62	1.8655651679894358e-139	BEC
Tap1	1.428824930099551e-141	1.1998777530778628	0.983	0.321	2.979814391722614e-137	2.422483608676616e-82	1.2551446801012205	0.981	0.307	5.0520895658950825e-78	2.148935297522348e-62	1.2188958384065627	0.945	0.173	4.4816045629828564e-58	2.148935297522348e-62	4.2864747902985337e-141	CD34+ SC
Phf11d	6.268921481439184e-143	1.384005713921814	0.981	0.273	1.3073835749541418e-138	7.525575581903631e-84	1.4130257953246073	0.985	0.251	1.5694587876060024e-79	3.3680084727799063e-62	1.3564487296615837	0.935	0.126	7.023981669982495e-58	3.3680084727799063e-62	1.8806764444317603e-142	CD34+ SC
Tspo	8.793211316937823e-140	0.8240058287188607	0.998	0.908	1.833824220147383e-135	2.8574302101298787e-83	1.0031343177867749	0.996	0.804	5.959170703225862e-79	4.267359504963076e-62	0.9224309479686384	0.978	0.756	8.899578247600495e-58	4.267359504963076e-62	2.6379633950812903e-139	CD34+ SC
Flywch1	5.653722003539359e-62	0.29603509811281437	0.628	0.427	1.1790837238381333e-57	9.833212990549934e-78	0.36115804343681746	0.645	0.446	2.0507165691791888e-73	3.925535812792333e-131	0.36064350468801043	0.653	0.387	8.186704937578412e-127	5.653722003539359e-62	1.1776607438376922e-130	BEC
Gng12	4.0731050519367734e-107	0.38596722427603825	0.712	0.456	8.494460585814141e-103	5.728904194371246e-62	0.297898766885621	0.674	0.512	1.1947629697361234e-57	1.587813624991271e-161	0.39786925680074825	0.722	0.456	3.311385314919295e-157	5.728904194371246e-62	4.763440874973807e-161	BEC
Eif6	4.511746406901598e-96	0.35605690770042486	0.712	0.505	9.409247131593283e-92	5.901641107143833e-62	0.2800666315591085	0.686	0.537	1.2307872528948465e-57	2.5913904879511554e-85	0.2624191196029977	0.712	0.523	5.404344862622135e-81	5.901641107143833e-62	1.353523922070457e-95	BEC
S1pr3	7.297188417838447e-62	0.44249104139390505	0.694	0.425	1.5218286445402082e-57	2.5503504151307564e-64	0.45302928025465805	0.724	0.447	5.318755790755192e-60	6.330932440216967e-73	0.42988132659264533	0.671	0.45	1.3203159604072484e-68	7.297188417838447e-62	1.8992797320650604e-72	PvC
Tra2a	7.429115035569194e-62	0.29303752895459934	0.716	0.508	1.5493419406679553e-57	1.2264747267782987e-65	0.31230959956809257	0.703	0.533	2.557813042696142e-61	1.7314072616514078e-125	0.3612248108306948	0.747	0.493	3.610849844174011e-121	7.429115035569194e-62	5.194221784954103e-125	BEC
Ogfr	7.981579922094218e-94	0.4371022407396996	0.679	0.301	1.664558492752749e-89	1.908259616816208e-72	0.3992845282638801	0.628	0.305	3.979675430870202e-68	8.264932268792188e-62	0.33125231806633704	0.506	0.28	1.7236516246566107e-57	8.264932268792188e-62	2.394473976628271e-93	PvC
Gbp3	6.174777700654204e-141	1.28013799828124	0.977	0.253	1.2877498894714344e-136	4.397975473347659e-83	1.329639446250862	0.983	0.19	9.171977849666543e-79	9.666554541919516e-62	1.2839864180365494	0.941	0.126	2.015959949717315e-57	9.666554541919516e-62	1.852433310196212e-140	CD34+ SC
Nras	2.5417501406702136e-95	0.3456791998923173	0.721	0.492	5.30081991836773e-91	9.866245001001395e-62	0.273766120409468	0.706	0.553	2.057605394958841e-57	5.531966932586352e-133	0.3473875809606114	0.727	0.48	1.1536917037908837e-128	9.866245001001395e-62	1.65959007977592e-132	BEC
Ifi47	1.6334688002003552e-142	1.300091012771947	0.986	0.26	3.406599182817841e-138	4.63811842122982e-85	1.4984868164757574	0.987	0.145	9.67279596747479e-81	1.0872421137455418e-61	1.3300527873012653	0.938	0.142	2.2674434282163275e-57	1.0872421137455418e-61	4.9004064006010826e-142	CD34+ SC
Zbp1	6.589382738655483e-145	1.4089978257422733	0.971	0.143	1.374215770146601e-140	2.033414502132972e-85	1.5162708942193008	0.985	0.056	4.240685944198314e-81	1.3777162277106914e-61	1.379988338565804	0.921	0.055	2.873227192890647e-57	1.3777162277106914e-61	1.9768148215965862e-144	CD34+ SC
Ccl7	1.614343818135163e-114	1.3811337214172166	0.983	0.398	3.3667140327208825e-110	3.232847153083747e-74	1.5969130485473093	0.994	0.302	6.742102737756154e-70	1.746281851468281e-61	1.7452141798302296	0.959	0.236	3.6418708012370995e-57	1.746281851468281e-61	4.843031454405612e-114	CD34+ SC
Degs1	3.084328249062831e-91	0.40124082434818	0.777	0.577	6.432366563420535e-87	1.8209919779645902e-61	0.3144434739312204	0.764	0.63	3.797678770045153e-57	1.0658211197625665e-167	0.46930143730544505	0.806	0.581	2.2227699452648325e-163	1.8209919779645902e-61	3.197463359287778e-167	BEC
Pabpc1	3.5967351113145755e-78	0.30992788721122055	0.932	0.801	7.500991074646548e-74	2.2960833553161066e-61	0.25539191051127075	0.907	0.849	4.7884818375117405e-57	1.9962512306752386e-71	0.25923371537800244	0.899	0.8	4.16318194157321e-67	2.2960833553161066e-61	1.079020533394365e-77	PvC
Taf1d	3.880764107516587e-104	0.507651800866253	0.851	0.56	8.093333546225842e-100	1.9980718571040637e-84	0.4623299581491548	0.814	0.567	4.166978857990525e-80	3.780066488496038e-61	0.33901493932870097	0.742	0.561	7.883328661758486e-57	3.780066488496038e-61	1.1642292322549846e-103	PvC
Trim30a	2.7450475213914574e-143	1.3296467094487712	0.988	0.265	5.7247966058618845e-139	6.887880775141008e-81	1.4174625602740125	0.973	0.207	1.4364675356556573e-76	5.222742490031793e-61	1.3312386370681744	0.932	0.15	1.0892029462961305e-56	5.222742490031793e-61	8.235142564174144e-143	CD34+ SC
AW112010	5.790251281331778e-61	0.5124732923322495	0.687	0.453	1.2075569047217424e-56	3.3587564086655934e-107	0.7175535441214613	0.741	0.432	7.004686490272095e-103	4.840345628830162e-136	0.663408497742696	0.725	0.438	1.0094540808925303e-131	5.790251281331778e-61	1.4521036886490305e-135	PvC
Anxa7	4.7676537300141014e-101	0.46801999996010185	0.748	0.401	9.942941853944408e-97	4.370102487698136e-92	0.4659975083645229	0.72	0.408	9.113848738094463e-88	5.9390633309120046e-61	0.33247866294001444	0.599	0.398	1.2385916576616986e-56	5.9390633309120046e-61	1.430296119004246e-100	PvC
Eif5	1.432262910001406e-138	0.39876456791457304	0.813	0.62	2.986984298807932e-134	7.130835280935643e-61	0.2504112341054374	0.768	0.668	1.4871356978391285e-56	2.473856214984884e-150	0.3564225919011793	0.834	0.629	5.1592271363509755e-146	7.130835280935643e-61	7.421568644954523e-150	BEC
Ccrl2	6.319317239202142e-75	0.42274666393699434	0.432	0.102	1.3178936102356067e-70	7.52077163098497e-61	0.3942390836097859	0.422	0.121	1.5684569236419155e-56	1.791624290351167e-71	0.36768254776927217	0.371	0.117	3.736432457527359e-67	7.52077163098497e-61	1.8957951717606467e-74	PvC
Apod	4.383830817548862e-140	1.4427814466119575	0.998	0.587	9.142479169998152e-136	9.899601917208872e-77	1.2546119216371143	0.996	0.626	2.0645619798339102e-72	1.0556745447825714e-60	1.0902636341260916	0.994	0.661	2.2016092631440528e-56	1.0556745447825714e-60	1.3151492452646255e-139	CD34+ SC
Cfb	9.56919271519595e-121	1.1720511571995007	0.955	0.401	1.9956551407541153e-116	1.6715708580139846e-72	1.2048113376809781	0.958	0.358	3.486061024388165e-68	1.114042285669123e-60	1.2506190109389614	0.956	0.339	2.323335186762956e-56	1.114042285669123e-60	2.8707578145587297e-120	CD34+ SC
Plac8	2.3376239987277435e-113	1.5129210876574462	0.93	0.327	4.875114849346709e-109	1.2679785148000517e-64	1.4359973807127775	0.947	0.324	2.6443691926155076e-60	1.3314022065899623e-60	1.6836369187502838	0.939	0.228	2.7766393018433665e-56	1.3314022065899623e-60	7.012871996183309e-113	CD34+ SC
AW112010	1.3409413210843797e-122	1.1229868972708346	0.979	0.599	2.796533125121474e-118	7.661631544771591e-78	1.3021169553719525	0.981	0.542	1.5978332586621152e-73	1.468265229990573e-60	1.2568340874976798	0.961	0.394	3.06206713714534e-56	1.468265229990573e-60	4.022823963253143e-122	CD34+ SC
Gpr146	8.168261970754638e-116	0.3773380609691847	0.623	0.311	1.7034910340008797e-111	2.0840765438442284e-60	0.272021856590566	0.605	0.386	4.346341632187138e-56	8.116373905645809e-129	0.3445010253586226	0.605	0.32	1.6926697780224335e-124	2.0840765438442284e-60	2.4349121716936843e-128	BEC
Usp18	1.5464951719886688e-146	1.4026670675052437	0.979	0.135	3.2252156811823687e-142	3.966398469795905e-85	1.492037497691702	0.983	0.073	8.27192400875936e-81	3.2419502328026826e-60	1.3663580728872733	0.91	0.047	6.761087210509994e-56	3.2419502328026826e-60	4.639485515966058e-146	CD34+ SC
Susd6	9.136210658222246e-64	0.28314193908412	0.629	0.401	1.9053567327722494e-59	3.608469219101989e-60	0.27739019715704233	0.604	0.391	7.525462556437199e-56	3.274077902164823e-157	0.4024209138149262	0.656	0.359	6.828089464964739e-153	3.608469219101989e-60	9.822233706494657e-157	BEC
Taf1d	8.147421247109086e-84	0.3602764048481397	0.701	0.486	1.6991447010846e-79	4.4627807105266077e-60	0.30715296460145947	0.679	0.527	9.30712917180324e-56	1.953168482481805e-92	0.30657782477772366	0.721	0.504	4.073332870215804e-88	4.4627807105266077e-60	5.859505447445437e-92	BEC
Calhm6	1.5519934952521985e-149	1.612198602582961	0.975	0.064	3.23668243434846e-145	7.414356791733538e-84	1.631185671307408	0.977	0.067	1.5462641089160295e-79	7.071952139881279e-60	1.5658321445761907	0.905	0.024	1.4748556187722407e-55	7.071952139881279e-60	4.655980485756503e-149	CD34+ SC
Xaf1	7.448888644176316e-129	1.0605423326347612	0.967	0.411	1.5534657267429707e-124	1.9289296237631894e-80	1.1581864680531837	0.981	0.363	4.0227827303581316e-76	7.775465412335771e-60	1.1976871841239023	0.93	0.181	1.6215733117426251e-55	7.775465412335771e-60	2.234666593252923e-128	CD34+ SC
Irgm1	1.553262073246377e-122	1.0661144905212947	0.975	0.454	3.239328053755319e-118	4.5226482293457185e-80	1.2349524525624427	0.983	0.358	9.431982882300495e-76	8.532010115712075e-60	1.2359893223679765	0.95	0.268	1.7793507096317532e-55	8.532010115712075e-60	4.659786219739241e-122	CD34+ SC
Itga9	3.3531864605668485e-88	0.4554612366585132	0.602	0.216	6.9930703635121625e-84	4.991111063319664e-59	0.3772611864090157	0.557	0.248	1.040896212255316e-54	8.925144741776234e-103	0.4520442085571632	0.542	0.217	1.8613389358974335e-98	4.991111063319664e-59	2.6775434225328445e-102	PvC
Nupr1	6.60871043756364e-80	0.5233891411666552	0.707	0.389	1.3782465617538972e-75	5.716973902705441e-59	0.46194159483469555	0.674	0.412	1.1922749074092197e-54	1.7572726269521516e-99	0.5218404337132903	0.642	0.359	3.664792063508712e-95	5.716973902705441e-59	5.271817880856408e-99	PvC
Grn	6.5169799289340935e-59	0.34577072390217944	0.803	0.7	1.3591161641792053e-54	3.7857249750019514e-126	0.5365001554409251	0.853	0.651	7.89512943536657e-122	4.960903155432151e-177	0.550480799194188	0.846	0.671	1.0345963530653751e-172	6.5169799289340935e-59	1.4882709466296514e-176	PvC
Serpinb1a	5.864852418361601e-73	0.4105325795263207	0.661	0.421	1.223114971849312e-68	8.926347712187297e-59	0.3931496942336773	0.644	0.453	1.8615898153766607e-54	6.691912359229952e-103	0.4222934696475916	0.673	0.443	1.3955983225174066e-98	8.926347712187297e-59	2.0075737077689918e-102	BEC
Ecscr	6.8238768878185814e-62	0.4065166569270179	0.728	0.491	1.423119524954565e-57	5.86333047007891e-69	0.45213403588528667	0.719	0.477	1.2227975695349567e-64	1.2344894500544359e-58	0.3365667692084163	0.7	0.51	2.574527748088526e-54	1.2344894500544359e-58	1.7589991410236807e-68	PvC
Rapgef5	9.203129763260741e-75	0.33055042864051054	0.744	0.552	1.9193127121280276e-70	1.3628767761229315e-58	0.284432234589573	0.743	0.613	2.8422795166043734e-54	2.8805333992864504e-149	0.3979337090257903	0.778	0.524	6.007352404211892e-145	1.3628767761229315e-58	8.641600197859217e-149	BEC
Tifa	1.340702006938378e-103	0.6291159386162146	0.67	0.3	2.7960340354699874e-99	3.727266137668034e-117	0.7085430503045211	0.703	0.344	7.773213530106685e-113	1.5160642673554487e-58	0.4090896020279987	0.544	0.344	3.161752029569788e-54	1.5160642673554487e-58	1.1181798413004351e-116	PvC
Eif4ebp1	3.9827983554804903e-94	0.3817755947532416	0.609	0.351	8.306125970354563e-90	3.984079968195833e-58	0.31553492652950743	0.573	0.386	8.30879877367241e-54	1.9529936830236057e-92	0.3024026170821998	0.593	0.367	4.07296832594573e-88	3.984079968195833e-58	1.194839506644158e-93	BEC
Tmsb10	8.096395811351425e-133	0.37400654504977426	1	1	1.6885033464573396e-128	9.858600483362987e-77	0.3756970632908607	1	0.994	2.056011130805351e-72	4.501817333171523e-58	0.3900520212717764	1	1	9.38854004832921e-54	4.501817333171523e-58	2.428918743405422e-132	CD34+ SC
Mmp14	5.899159434892057e-97	0.3510057764334857	0.559	0.277	1.2302697001467384e-92	4.588754012101319e-58	0.2778123465019248	0.552	0.339	9.5698464922373e-54	8.498060135752164e-136	0.3766857979138308	0.572	0.287	1.7722704413111137e-131	4.588754012101319e-58	2.5494180407256144e-135	BEC
Zc3h7a	2.165139839496513e-57	0.37367413248975323	0.709	0.44	4.515399135269978e-53	3.870389315011437e-69	0.4274587538296941	0.72	0.442	8.071696916456353e-65	4.819337634449335e-69	0.37559688348672454	0.641	0.431	1.0050728636644088e-64	2.165139839496513e-57	1.1611167945034356e-68	PvC
Npc2	4.1288461546136244e-103	0.5285006041140952	0.998	0.99	8.610708655446714e-99	1.1539831562755169e-70	0.5878955793919103	1	0.95	2.40663187241259e-66	2.2231325570023176e-57	0.6396710047452256	0.988	0.929	4.636342947628333e-53	2.2231325570023176e-57	1.2386538463841004e-102	CD34+ SC
Uba1	7.953813680382141e-103	0.35609769896346943	0.662	0.389	1.6587678430436955e-98	3.5707585995846183e-57	0.2684408732552742	0.614	0.444	7.446817059433721e-53	1.039236429687492e-147	0.36706813034532837	0.67	0.381	2.1673275741132643e-143	3.5707585995846183e-57	3.117709289062524e-147	BEC
Pim1	6.154330191342418e-74	0.4432521950609407	0.872	0.577	1.2834855614044611e-69	1.8053847559534433e-62	0.4145668557166434	0.848	0.586	3.765129908540906e-58	5.832545599596831e-57	0.34309028050689583	0.82	0.563	1.216377384795919e-52	5.832545599596831e-57	1.8462990574027264e-73	PvC
Sp100	5.3761979905775185e-123	0.9793757617169248	0.975	0.469	1.1212060909349415e-118	1.7361741172644618e-76	1.081533913520823	0.97	0.385	3.620791121555035e-72	6.403124271239617e-57	1.0930518730083634	0.936	0.276	1.335371566767022e-52	6.403124271239617e-57	1.6128593971732593e-122	CD34+ SC
Tpx2	1.2982161836841585e-58	0.3679901198707023	0.338	0.073	2.7074298510733127e-54	3.5220971262673957e-71	0.43588011888041367	0.369	0.065	7.345333556830653e-67	9.467686174925127e-57	0.3023761693199044	0.278	0.075	1.9744859517806354e-52	9.467686174925127e-57	1.056629137880219e-70	PvC
Ctsb	2.04530682448813e-60	0.32122548835691356	0.836	0.667	4.265487382469996e-56	1.0271359051655268e-56	0.30639622021866864	0.827	0.706	2.1420919302227062e-52	7.856926115508028e-124	0.4144156966249969	0.815	0.653	1.6385619413891993e-119	1.0271359051655268e-56	2.3570778346523497e-123	PvC
Tapbp	3.5808322045502674e-119	0.6922567609198141	0.994	0.862	7.467825562589583e-115	2.580820975957534e-73	0.7860891390798689	0.989	0.76	5.382302145359438e-69	1.4046160346621227e-56	0.8686192925486678	0.968	0.614	2.9293267402878567e-52	1.4046160346621227e-56	1.0742496613650975e-118	CD34+ SC
Nt5c3	1.5754832890294272e-59	0.3402619472013465	0.445	0.157	3.28567039927087e-55	1.4175444699496595e-76	0.41512341380494117	0.447	0.111	2.956288992080015e-72	1.6266677178846613e-56	0.323286877884454	0.354	0.14	3.392415525648461e-52	1.6266677178846613e-56	4.2526334098490135e-76	PvC
Pnp	1.9373537844821492e-123	0.8141629201212515	0.996	0.852	4.040351317537522e-119	6.176094798795414e-76	0.9180212159778862	0.998	0.788	1.2880245702887836e-71	1.813258444383717e-56	0.9527815835708277	0.978	0.661	3.781550485762242e-52	1.813258444383717e-56	5.812061353446542e-123	CD34+ SC
